Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	branch_rates[120]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
9090	-35301.6	-35376.3	74.7143	0.1408904	0.0522328	0.0320223	0.0741255	0.168094	0.140688	0.0935241	0.112493	0.0490684	0.0515012	0.0322789	0.0391103	0.0947749	0.054269	0.0436245	0.0257778	0.170358	0.0562449	0.0611651	0.0635502	0.100311	0.09278	0.0484672	0.0744538	0.080142	0.0824256	0.0222772	0.0395702	0.0807441	0.0766125	0.01861	0.121624	0.0840628	0.0801321	0.0580472	0.0656237	0.119409	0.103945	0.0212304	0.030238	0.0844368	0.055814	0.0589566	0.0372036	0.134393	0.0707274	0.091383	0.0873612	0.0543304	0.030714	0.060429	0.0425768	0.0655498	0.110408	0.137836	0.0654285	0.0820674	0.0379604	0.0340535	0.0619677	0.0772684	0.101771	0.0232994	0.0340561	0.050341	0.0363402	0.0667461	0.0745376	0.0152306	0.0871754	0.0159557	0.0287593	0.0603372	0.033385	0.0418624	0.027873	0.0429711	0.0285516	0.0816273	0.0459781	0.102727	0.0665044	0.0802535	0.0680114	0.0328606	0.0814719	0.0849329	0.0552197	0.0737643	0.0899651	0.0343788	0.084699	0.0636208	0.144563	0.0803099	0.096732	0.0875495	0.0194885	0.0932922	0.143767	0.0309956	0.0545744	0.127618	0.137436	0.102631	0.0758354	0.0533283	0.117775	0.0255816	0.0370794	0.0679453	0.0814197	0.0538082	0.188334	0.0440218	0.10355	0.0609942	0.0336517	0.045929	0.0823567	0.033958	0.08027879	0.4302042	0.06061166	0.0949706	0.227431	0.301993	0.0266294	0.264313	0.084663	0.06946841	0.274155	0.200255	0.239632	0.285958	1.499758	0.5697958	0.06601867	-2.842466	0.499297	0.2492975
9100	-35297.6	-35364	66.404	0.1408904	0.0552656	0.0457773	0.0558005	0.150405	0.141809	0.110469	0.0952966	0.0346414	0.0681923	0.0255826	0.0383426	0.0787249	0.0518465	0.0343313	0.0329573	0.217799	0.0587719	0.0654545	0.0644349	0.0821134	0.0575225	0.0541608	0.0754749	0.106272	0.0900784	0.0214925	0.0353081	0.0461418	0.0615288	0.0186121	0.0647732	0.0725969	0.0733887	0.0423366	0.0912851	0.135129	0.157639	0.0247604	0.0303143	0.0936355	0.06362	0.0563288	0.0629745	0.151908	0.0340561	0.0774479	0.099886	0.0507018	0.0274227	0.0610876	0.0888487	0.0692495	0.0766491	0.12881	0.0942771	0.0585207	0.0377988	0.0263792	0.0589864	0.0750023	0.107622	0.0136384	0.03725	0.0492316	0.0325654	0.0740476	0.0336772	0.0166595	0.0907482	0.010493	0.0323321	0.0363275	0.0400747	0.053939	0.0470962	0.0393876	0.0255661	0.0735146	0.0252864	0.125877	0.0516845	0.111159	0.0450529	0.0491832	0.0553724	0.0831666	0.0691523	0.0440823	0.104797	0.0396498	0.113344	0.0713634	0.167701	0.105617	0.0715499	0.171803	0.0437514	0.101846	0.092058	0.0196802	0.0828776	0.107777	0.0957806	0.0620875	0.105021	0.0862201	0.124906	0.0275189	0.0703597	0.0643261	0.0726727	0.0539649	0.271855	0.0430514	0.0352098	0.08954	0.0225088	0.138844	0.0549009	0.0253676	0.08027879	0.4302042	0.06061166	0.0852884	0.24056	0.306696	0.0252678	0.269446	0.0727414	0.07060468	0.275679	0.200793	0.242578	0.280949	1.499866	0.5697958	0.07060992	-2.824932	0.5905032	0.348694
9110	-35304.7	-35378.7	73.9729	0.1408904	0.0218178	0.0436094	0.0609252	0.125979	0.147785	0.0790053	0.0755456	0.103947	0.0538056	0.0254102	0.0405572	0.0604014	0.071303	0.04057	0.0391583	0.140861	0.0387499	0.103783	0.0764421	0.087892	0.0686324	0.0573583	0.070148	0.0746105	0.0536888	0.0195391	0.0443505	0.0752669	0.133516	0.0291438	0.0761959	0.0997693	0.0617073	0.0338444	0.121466	0.135125	0.116852	0.0169824	0.0443704	0.0894343	0.060726	0.0579902	0.0973773	0.132077	0.0496481	0.0890199	0.094742	0.0566491	0.042269	0.0773755	0.0771131	0.0706095	0.0644945	0.15217	0.0730183	0.0754565	0.0333041	0.0387617	0.0594063	0.0806396	0.0831892	0.015948	0.036991	0.0476641	0.0154314	0.0871443	0.0147574	0.017011	0.0359	0.0151458	0.0328477	0.0342464	0.0364794	0.0747283	0.0441952	0.0514094	0.0367663	0.115	0.0416748	0.0906272	0.0507608	0.0951633	0.053782	0.0391039	0.10936	0.0502863	0.0433814	0.0669293	0.112699	0.0438932	0.112322	0.0791634	0.153595	0.120576	0.0473039	0.0823823	0.0368807	0.0808251	0.04552	0.0367407	0.0406642	0.126785	0.0676785	0.0888576	0.113336	0.0808239	0.10633	0.0385264	0.0321357	0.0638878	0.0761773	0.0501155	0.204839	0.0333242	0.0668474	0.0942526	0.0258582	0.0608589	0.0978758	0.0268674	0.08027879	0.4302042	0.06061166	0.0908134	0.224958	0.309311	0.0240877	0.268079	0.0827517	0.06855223	0.266582	0.210325	0.238649	0.284444	1.499946	0.5697958	0.07001531	-2.808378	0.5465101	0.2986733
9120	-35305.4	-35365.3	59.9155	0.1408904	0.0594726	0.0351818	0.0392453	0.183746	0.148218	0.130448	0.0885922	0.0327812	0.0442806	0.0281785	0.0433277	0.0812249	0.0450222	0.0407409	0.0260106	0.147968	0.0394399	0.0582639	0.0546733	0.0786775	0.073509	0.0552018	0.075744	0.132203	0.0499239	0.0241947	0.0527175	0.095177	0.106653	0.0159636	0.0438602	0.0876014	0.099566	0.0420426	0.0796369	0.140345	0.0236577	0.0353896	0.0325058	0.0866789	0.0627385	0.0627	0.0362796	0.115241	0.0405513	0.0817223	0.0854628	0.0612907	0.0348418	0.0533959	0.0779626	0.0508023	0.0627783	0.166161	0.0647534	0.0775042	0.0514159	0.0282249	0.057427	0.0780312	0.0854396	0.017843	0.0380127	0.0323164	0.0214398	0.0462492	0.0401338	0.0464652	0.0612817	0.0136333	0.0270114	0.0531229	0.0398142	0.0871214	0.0401585	0.0541218	0.0421414	0.128738	0.034406	0.0520759	0.0468838	0.121331	0.0321903	0.0221967	0.0752167	0.0893999	0.0381826	0.0784308	0.0915643	0.043877	0.106956	0.0784294	0.257596	0.128256	0.056763	0.0663223	0.0215117	0.429345	0.0479721	0.00898248	0.210619	0.0947469	0.0790992	0.0964627	0.109423	0.0925621	0.111059	0.0177721	0.0417007	0.0660572	0.0519018	0.0468204	0.234287	0.0439116	0.0908151	0.0903576	0.0346079	0.0483538	0.109067	0.0196481	0.08027879	0.4302042	0.06061166	0.0930088	0.226548	0.31124	0.02537	0.269751	0.0740825	0.07166295	0.265974	0.203255	0.240148	0.290622	1.499423	0.5697958	0.0763695	-2.772353	0.6327422	0.4003627
9130	-35300.8	-35351.8	51.0547	0.1408904	0.0272803	0.0441718	0.0534033	0.184662	0.148469	0.0852202	0.115496	0.0632263	0.0267207	0.028095	0.0373768	0.0534381	0.0356787	0.0386186	0.0255416	0.119456	0.0464745	0.056016	0.0646773	0.0805865	0.0821946	0.0451056	0.0648184	0.101993	0.0817118	0.0193088	0.040032	0.0982732	0.150234	0.0134119	0.0917827	0.0498154	0.158528	0.0464329	0.0521045	0.143189	0.0961685	0.0450585	0.0336064	0.100763	0.0652393	0.0526566	0.0663093	0.112537	0.0230791	0.0920571	0.120785	0.0728219	0.0293715	0.0674676	0.0749447	0.0672946	0.0774929	0.182442	0.0628204	0.0752818	0.0494982	0.0251048	0.0691319	0.0863576	0.117621	0.0214274	0.0291709	0.0415701	0.0263004	0.0360337	0.0657252	0.0460475	0.104874	0.0162592	0.0274663	0.0527594	0.0339704	0.0836442	0.0220234	0.0502644	0.0334443	0.129131	0.0627517	0.0676266	0.0517951	0.0913901	0.0129484	0.0227809	0.112511	0.150944	0.0539473	0.0614772	0.120611	0.0360285	0.0797003	0.0709839	0.161914	0.0888191	0.0459442	0.087437	0.0180726	0.143492	0.13016	0.0193888	0.246624	0.110166	0.122222	0.0827182	0.13843	0.140874	0.0814866	0.0441561	0.0516021	0.0429172	0.0381392	0.102747	0.172945	0.0347157	0.235721	0.0887735	0.0281888	0.0681349	0.101485	0.0199027	0.08027879	0.4302042	0.06061166	0.0889966	0.221687	0.301138	0.0283064	0.284684	0.0751876	0.07418533	0.274637	0.198276	0.244572	0.282515	1.499179	0.5697958	0.07038748	-2.877144	0.6684365	0.4468074
9140	-35308.8	-35375.6	66.8004	0.1408904	0.0398313	0.0538739	0.042202	0.169693	0.129089	0.0404811	0.122664	0.0500756	0.0341583	0.0291981	0.0307226	0.069342	0.043072	0.0331176	0.0272304	0.170662	0.0418708	0.149588	0.0411506	0.0814849	0.0608972	0.0530488	0.0616346	0.126358	0.0479899	0.0170043	0.051807	0.114959	0.0991162	0.036948	0.0919833	0.0438856	0.147723	0.0463396	0.0499308	0.114872	0.0522941	0.0351305	0.0445164	0.0583107	0.0651916	0.0616776	0.041578	0.137546	0.0194573	0.0855917	0.110875	0.0606367	0.0445334	0.0785254	0.0701204	0.0345405	0.0773822	0.118311	0.0732285	0.076557	0.0379495	0.0359147	0.0611622	0.0712855	0.0945799	0.0132205	0.0629505	0.0477351	0.0215112	0.0781989	0.294915	0.0436312	0.090349	0.0199727	0.0345778	0.0343954	0.040218	0.0520582	0.0547549	0.0435436	0.0224893	0.123181	0.067804	0.094325	0.0603496	0.0788695	0.0139873	0.0240408	0.0574952	0.134819	0.0422478	0.0575087	0.083993	0.0263717	0.0841004	0.0561678	0.141405	0.0614026	0.0436108	0.11438	0.0165485	0.17053	0.0319651	0.0340325	0.0892405	0.0964425	0.125514	0.130986	0.0742407	0.139772	0.0990955	0.0300459	0.070318	0.0451386	0.067453	0.0935288	0.101976	0.0330948	0.0842879	0.110412	0.0275674	0.062557	0.0827274	0.0177959	0.08027879	0.4302042	0.06061166	0.0934889	0.234918	0.299036	0.0318007	0.262992	0.077764	0.06972292	0.270522	0.200132	0.243823	0.285522	1.500057	0.5697958	0.06959995	-2.822591	0.5614261	0.3151993
9150	-35300.6	-35374.1	73.4768	0.1408904	0.0877621	0.0640209	0.0432173	0.100549	0.142173	0.0755361	0.154551	0.0946351	0.053947	0.0307905	0.0337496	0.060449	0.0550136	0.0435982	0.0382483	0.158528	0.0419048	0.0542444	0.0678029	0.0748478	0.0717453	0.0487582	0.0534696	0.122642	0.0477231	0.0180173	0.0370579	0.0902406	0.105057	0.0171129	0.125552	0.0356787	0.0616147	0.0428292	0.0610494	0.131587	0.0516247	0.0381972	0.0382525	0.0825857	0.0717737	0.0585456	0.0502372	0.138557	0.0405303	0.0927308	0.0731953	0.051299	0.0340832	0.0692434	0.0740342	0.0512769	0.0625332	0.151233	0.0629372	0.0707264	0.0424906	0.0322031	0.0684219	0.0783075	0.102946	0.0171257	0.0481638	0.055838	0.0549087	0.177604	0.0378194	0.0337648	0.0436317	0.0397936	0.0320784	0.0239631	0.0366091	0.0537989	0.0325411	0.0691851	0.0307117	0.119536	0.0604714	0.0836434	0.0703916	0.103316	0.0148967	0.027558	0.0612972	0.102349	0.0220075	0.0525797	0.0814929	0.0275575	0.0660782	0.089266	0.130931	0.0770237	0.0469	0.102336	0.0152978	0.12672	0.0714333	0.0440031	0.152498	0.110214	0.118214	0.0980596	0.072486	0.06164	0.0958987	0.0233732	0.0385573	0.0779327	0.0576233	0.102623	0.108443	0.0565722	0.0557027	0.127654	0.0325063	0.027987	0.102344	0.039669	0.08027879	0.4302042	0.06061166	0.0982434	0.232235	0.301548	0.030506	0.267419	0.0700492	0.06815243	0.263935	0.197116	0.243322	0.295627	1.499435	0.5697958	0.07688859	-2.768308	0.637041	0.4058213
9160	-35308.3	-35367	58.7223	0.1408904	0.0444775	0.0758271	0.0278144	0.0842732	0.154973	0.0976491	0.207843	0.0572154	0.0479384	0.0302234	0.0375206	0.0662451	0.0677031	0.0433866	0.0307954	0.145946	0.0373564	0.0747498	0.0507679	0.0800456	0.0586889	0.0535379	0.0558535	0.061289	0.0417382	0.0170201	0.0521527	0.115047	0.157385	0.0319554	0.0809631	0.0474238	0.0801687	0.0437996	0.0380594	0.127083	0.0468211	0.0272328	0.0393451	0.0910067	0.0707119	0.0616641	0.0581102	0.144838	0.0132972	0.0867131	0.170812	0.0540749	0.0289484	0.0585613	0.0486178	0.0593196	0.0759774	0.107312	0.0705446	0.0881229	0.0462648	0.0351104	0.0630556	0.0764632	0.105073	0.0193153	0.0530953	0.0635911	0.0390189	0.153371	0.0277317	0.0372722	0.0508997	0.0348564	0.0280587	0.0404141	0.0343558	0.114502	0.0254717	0.138221	0.0176703	0.189099	0.0309759	0.118808	0.053298	0.0570573	0.025085	0.0682103	0.107111	0.401537	0.073028	0.0744029	0.0698094	0.0309737	0.103218	0.0490825	0.0990539	0.0610633	0.0548889	0.0491663	0.0184741	0.109623	0.0974476	0.0436941	0.307597	0.0858171	0.0856788	0.0923881	0.0982353	0.0424416	0.106606	0.0397723	0.0317969	0.0443539	0.0703183	0.106124	0.179662	0.0317962	0.0443879	0.0943271	0.0239165	0.0946406	0.13164	0.0236996	0.08027879	0.4302042	0.06061166	0.0901392	0.230754	0.305309	0.0311339	0.263063	0.0796013	0.07375888	0.264634	0.20964	0.23044	0.295287	1.499242	0.5697958	0.0723001	-2.835218	0.6454274	0.4165765
9170	-35292.6	-35364.6	72.025	0.1408904	0.0828952	0.0702298	0.0268266	0.0607193	0.143413	0.0985507	0.136457	0.0487385	0.0457838	0.0142403	0.0478159	0.0508654	0.0447459	0.0431713	0.0211527	0.129843	0.0476557	0.0410996	0.0411622	0.0620766	0.0494265	0.0470726	0.0630978	0.100331	0.0484431	0.0203398	0.0433359	0.0816927	0.136532	0.0220327	0.167165	0.0548132	0.0691118	0.0475786	0.0425796	0.119025	0.0319983	0.042245	0.0337345	0.0760693	0.0680662	0.0685579	0.0408077	0.16139	0.0208241	0.0826893	0.0830225	0.0419491	0.0266693	0.052873	0.0997768	0.0435609	0.0509935	0.0863599	0.0635619	0.0848983	0.0497017	0.0348333	0.0658839	0.0738576	0.116566	0.0439574	0.0660719	0.0470821	0.0251604	0.226362	0.131598	0.0294397	0.0423631	0.0172842	0.0348771	0.0271916	0.0378491	0.0929398	0.0234531	0.0726284	0.02905	0.0998455	0.0843791	0.163175	0.048352	0.0629444	0.0265254	0.0631624	0.0678784	0.165196	0.0629025	0.0704216	0.0862783	0.0303055	0.10413	0.069878	0.131053	0.0449308	0.0468924	0.0357701	0.0109722	0.0763367	0.0683711	0.0182309	0.0285257	0.15063	0.0727452	0.0675001	0.109598	0.0560033	0.106806	0.0359707	0.0279062	0.0327431	0.0744224	0.121423	0.117734	0.0294115	0.0176128	0.0503539	0.020109	0.0965663	0.140593	0.0339826	0.08027879	0.4302042	0.06061166	0.0911556	0.233355	0.303395	0.0315506	0.262691	0.0778526	0.0662232	0.272797	0.200315	0.236838	0.29005	1.500353	0.5697958	0.06423704	-2.938806	0.6223039	0.3872621
9180	-35290.9	-35363.4	72.5054	0.1408904	0.0334187	0.0417764	0.0458367	0.101651	0.145294	0.0948136	0.0949363	0.0709582	0.0476711	0.0268033	0.0519153	0.0614496	0.103929	0.0407856	0.0234042	0.16247	0.0465212	0.0372599	0.0513915	0.0865697	0.0538951	0.0561614	0.0609447	0.073713	0.0485968	0.0170364	0.0418419	0.066655	0.0969955	0.027636	0.157056	0.035339	0.0707514	0.046362	0.0545304	0.11995	0.0489047	0.033996	0.0334197	0.10577	0.0953085	0.0551808	0.0503047	0.123957	0.0126148	0.0963059	0.132655	0.0493075	0.0236327	0.0516436	0.0591562	0.0518547	0.0963275	0.0783308	0.0675725	0.0849609	0.042351	0.0348809	0.0615632	0.0855658	0.0931439	0.0626057	0.102167	0.0365944	0.0469636	0.0389052	0.0247432	0.0346652	0.0750733	0.0233508	0.0327122	0.036558	0.0293063	0.115282	0.0331999	0.0769219	0.0295971	0.113237	0.0848521	0.0822692	0.0597491	0.0702385	0.0205499	0.0400154	0.0615881	0.125679	0.0506152	0.0706527	0.0759504	0.0276308	0.107095	0.065613	0.163133	0.142609	0.0843932	0.0907678	0.00912239	0.0712235	0.0572976	0.026462	0.03816	0.0981383	0.0798925	0.0963784	0.077455	0.0544455	0.0799572	0.0713057	0.0446762	0.0415854	0.0924814	0.084633	0.157761	0.0194989	0.0383924	0.0707366	0.0222436	0.0927273	0.0691604	0.0146193	0.08027879	0.4302042	0.06061166	0.0903097	0.231979	0.311645	0.0286192	0.261142	0.0763054	0.06590557	0.264652	0.202495	0.246386	0.286467	1.498869	0.5697958	0.06569021	-2.850241	0.5048483	0.2548718
9190	-35293.5	-35363.6	70.09	0.1408904	0.0471771	0.0594433	0.0729532	0.102265	0.151645	0.129539	0.115407	0.0790924	0.0442725	0.0231978	0.0354213	0.0557682	0.0733496	0.038692	0.0309373	0.211159	0.0523457	0.0542561	0.0537698	0.0576257	0.058583	0.0442205	0.0696658	0.0757508	0.0328676	0.0205238	0.030527	0.0498596	0.084451	0.0182209	0.12191	0.0431494	0.0532888	0.0465324	0.0454969	0.130413	0.0405246	0.0305177	0.0326469	0.070815	0.0812521	0.0627193	0.0733044	0.166488	0.00920351	0.0917045	0.0371879	0.0389145	0.0457195	0.0582567	0.0388802	0.0322578	0.0739582	0.0859297	0.0669873	0.0988738	0.0426582	0.0381666	0.0636574	0.0845114	0.0904751	0.0346353	0.0961471	0.0528745	0.0340085	0.0686244	0.0235719	0.0286804	0.0368327	0.0168097	0.0277854	0.116333	0.0303338	0.0869645	0.0321787	0.068181	0.0252588	0.161906	0.0848183	0.0339058	0.0706095	0.0354772	0.0271854	0.0337632	0.0748151	0.218312	0.037223	0.114309	0.0772859	0.0366186	0.110674	0.0443617	0.122318	0.111371	0.133754	0.118073	0.0247704	0.108793	0.118583	0.0632854	0.0534265	0.111763	0.0861591	0.0962103	0.105183	0.0576867	0.0959657	0.0369107	0.0439588	0.0481943	0.104568	0.0860168	0.171534	0.0200694	0.0198927	0.0662524	0.0353625	0.0401253	0.0509533	0.0178874	0.08027879	0.4302042	0.06061166	0.0801074	0.229074	0.304097	0.0295261	0.287131	0.0700648	0.06715783	0.275768	0.200431	0.240622	0.283179	1.500751	0.5697958	0.07207105	-2.798863	0.5809655	0.3375209
9200	-35285.2	-35361.2	75.9601	0.1408904	0.0640567	0.0517654	0.0588969	0.0612715	0.136641	0.090121	0.0959542	0.0407295	0.0486895	0.0233895	0.0407067	0.0746732	0.0714075	0.0419645	0.0294666	0.148506	0.0396201	0.0393733	0.0571609	0.0609764	0.0526569	0.0438502	0.0789406	0.055283	0.0438042	0.0234006	0.0402066	0.0416168	0.0753884	0.0231215	0.0418462	0.0562089	0.061672	0.0395796	0.0437451	0.113904	0.0601275	0.0313122	0.0498234	0.102701	0.0800088	0.0736727	0.0407319	0.140493	0.0189285	0.0866368	0.0834087	0.0469885	0.0648095	0.051416	0.0472614	0.0465856	0.0615387	0.0921802	0.075741	0.101537	0.0357874	0.0396587	0.0581691	0.0766497	0.0903076	0.0248499	0.103074	0.0566469	0.0192785	0.0680131	0.0382907	0.0376081	0.0349267	0.0138659	0.0344825	0.0857993	0.0396792	0.182722	0.0234992	0.0647316	0.0218482	0.154423	0.0990965	0.0374048	0.0536658	0.141242	0.019211	0.0793108	0.0463876	0.206532	0.0483893	0.0923871	0.0745078	0.0213746	0.0951055	0.0527663	0.10065	0.105558	0.134379	0.103986	0.0121084	0.100209	0.0788787	0.027296	0.0377246	0.149721	0.0856946	0.0834468	0.135309	0.0542925	0.0753551	0.0464523	0.0701954	0.0385989	0.0433957	0.0910145	0.134584	0.0566758	0.0737499	0.100821	0.0265617	0.0292566	0.0994992	0.0443406	0.08027879	0.4302042	0.06061166	0.0947656	0.242595	0.297369	0.0326791	0.254783	0.0778084	0.06648288	0.271492	0.209701	0.237507	0.2813	1.500687	0.5697958	0.07301144	-2.794949	0.5963383	0.3556193
9210	-35309.8	-35377.2	67.355	0.1408904	0.016456	0.0222989	0.0407872	0.0539013	0.146659	0.0580031	0.0939227	0.0633374	0.050395	0.0121603	0.0372032	0.0880448	0.0551759	0.0388909	0.0336553	0.16409	0.0407884	0.0373456	0.0507863	0.0579951	0.0516597	0.0463992	0.0547914	0.0652927	0.070419	0.0239655	0.0314931	0.0478744	0.0543052	0.0287199	0.0620377	0.0512365	0.0474043	0.0386187	0.0372392	0.116976	0.0300361	0.0473427	0.0450308	0.0862355	0.0927224	0.053506	0.0410247	0.134999	0.0157515	0.0708833	0.0651171	0.0529414	0.0902854	0.0546573	0.0253264	0.0500663	0.037353	0.117682	0.0655028	0.0962659	0.0315556	0.0429978	0.0669931	0.0739879	0.083246	0.0422459	0.0677667	0.0564654	0.0159563	0.0686373	0.0288435	0.0321241	0.0284133	0.0363339	0.0404853	0.102467	0.0369414	0.131756	0.0694528	0.0613075	0.0350667	0.123088	0.0967337	0.0675735	0.0676948	0.0932715	0.0147585	0.0607415	0.0664576	0.52588	0.0479894	0.0923702	0.0811343	0.0264848	0.113528	0.0806824	0.126047	0.137732	0.117129	0.111645	0.024399	0.144987	0.0673446	0.0416644	0.0781636	0.11283	0.0760279	0.0858128	0.125935	0.0304498	0.0610587	0.0502703	0.103674	0.0470827	0.0502282	0.076987	0.305884	0.0304211	0.0574539	0.0872584	0.0243259	0.0734069	0.0541863	0.010855	0.08027879	0.4302042	0.06061166	0.0857412	0.239404	0.303672	0.0321126	0.26578	0.0732894	0.06906457	0.270004	0.201788	0.236205	0.292003	1.499146	0.5697958	0.06501366	-2.910693	0.5958782	0.3550709
9220	-35308.8	-35378.9	70.1079	0.1408904	0.0539455	0.0300185	0.0522118	0.0491017	0.135343	0.0780913	0.132538	0.0599795	0.0420431	0.0252411	0.0443801	0.0677573	0.0700875	0.033669	0.0200157	0.168437	0.0438144	0.0385529	0.0316982	0.0764614	0.0563013	0.0493932	0.0682837	0.0901481	0.0402092	0.0233711	0.05324	0.0497924	0.0575876	0.0264873	0.113247	0.0732865	0.0397322	0.0411378	0.0304169	0.125983	0.149913	0.070443	0.0412225	0.099983	0.0826063	0.0638567	0.0562568	0.132834	0.0732266	0.0720464	0.0723006	0.0334764	0.0628022	0.0422096	0.0306855	0.0656883	0.075757	0.0939257	0.0743795	0.0908094	0.0321156	0.0332437	0.0663123	0.0678988	0.0682432	0.0550389	0.0692238	0.0635752	0.0206413	0.0716953	0.0222742	0.0246693	0.0374867	0.0353688	0.0400435	0.148438	0.0320501	0.141315	0.025514	0.0311756	0.0307984	0.0733243	0.115856	0.0350067	0.0479533	0.0939566	0.00970181	0.0542283	0.0558589	0.348551	0.0734059	0.101009	0.079024	0.0375164	0.10393	0.0853533	0.10356	0.070179	0.090086	0.0636308	0.0254462	0.13773	0.0617621	0.0164384	0.0657729	0.107912	0.0468024	0.107691	0.0697933	0.0697228	0.0905133	0.0740596	0.119408	0.0556832	0.0829496	0.121465	0.257698	0.0283006	0.0409406	0.0721394	0.0362568	0.0677125	0.0865709	0.0271806	0.08027879	0.4302042	0.06061166	0.088308	0.235778	0.313675	0.0260391	0.253369	0.0828311	0.06921358	0.27063	0.205492	0.23848	0.285398	1.500619	0.5697958	0.07073052	-2.852395	0.6379915	0.4070331
9230	-35294.7	-35369	74.2672	0.1408904	0.0453045	0.0603262	0.0362183	0.0822481	0.160859	0.0538634	0.0911301	0.0493323	0.045591	0.0245145	0.0417993	0.0825779	0.0470117	0.038701	0.0263181	0.209906	0.0562396	0.0487891	0.0589734	0.0686459	0.0504323	0.0485093	0.0614386	0.0763906	0.0580844	0.0175627	0.0446004	0.0547673	0.0403844	0.0149	0.0824746	0.0405476	0.0553522	0.0467957	0.0514058	0.13527	0.217715	0.0792288	0.0413659	0.112805	0.0918889	0.0489419	0.0711523	0.166725	0.0300341	0.0732734	0.0446587	0.0507336	0.0459473	0.0450801	0.0360124	0.0903512	0.054861	0.101975	0.0863356	0.0823211	0.041854	0.0296988	0.0614971	0.0774765	0.0949219	0.108631	0.0895669	0.0680489	0.0370593	0.14205	0.0398042	0.045676	0.0712196	0.0349006	0.0337837	0.125775	0.0290501	0.259588	0.0336533	0.0396054	0.0348758	0.0878425	0.0598051	0.0478341	0.0569777	0.0764297	0.0216244	0.046382	0.045958	0.232309	0.0389257	0.0580097	0.0939636	0.0382923	0.0782456	0.0767785	0.0647416	0.0736567	0.0882411	0.0619443	0.0122399	0.100066	0.053243	0.0283627	0.0280073	0.19611	0.0404056	0.158623	0.0849507	0.0952571	0.0937131	0.0434924	0.0731145	0.0643535	0.103325	0.0715064	0.097101	0.0385698	0.115569	0.0630659	0.0283548	0.0408461	0.0646282	0.0209015	0.08027879	0.4302042	0.06061166	0.0851226	0.24273	0.301589	0.0286446	0.258197	0.0837175	0.06950979	0.278573	0.199093	0.22691	0.295424	1.499974	0.5697958	0.07372018	-2.764213	0.5598824	0.3134683
